Code établissement;Appellation officielle;Dénomination principale;Patronyme uai;Secteur Public/Privé;Adresse;Lieu dit;Boite postale;Code postal;Localite d'acheminement;Commune;Coordonnee X;Coordonnee Y;EPSG;Latitude;Longitude;Qualité d'appariement;Localisation;Code nature;Nature;Code état établissement;Etat établissement;Code département;Code région;Code académie;Code commune;Département;Région;Académie;Position;secteur_prive_code_type_contrat;secteur_prive_libelle_type_contrat;code_ministere;libelle_ministere;date_ouverture
0440707E;Ecole maternelle Fonteny;ECOLE MATERNELLE PUBLIQUE;FONTENY;Public;33 rue du Fonteny;;;44100;NANTES;Nantes;352524.8;6688391.0;EPSG:2154;47.204836641471516;-1.5928498537134435;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2048366415,-1.59284985371;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-08
0440709G;Ecole maternelle Camille Claudel;ECOLE MATERNELLE PUBLIQUE;CAMILLE CLAUDEL;Public;83 rue des Renards;;;44300;NANTES;Nantes;354685.3;6694246.4;EPSG:2154;47.2585897850032;-1.5688298420401565;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.258589785,-1.56882984204;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-08
0440713L;Ecole maternelle Maisdon Pajot;ECOLE MATERNELLE PUBLIQUE;MAISDON PAJOT;Public;22 rue Maisdon Pajot;;;44100;NANTES;Nantes;353203.3;6689537.3;EPSG:2154;47.21549382011315;-1.584780502779314;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2154938201,-1.58478050278;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-08
0440717R;Ecole maternelle Emile Péhant;ECOLE MATERNELLE PUBLIQUE;EMILE PEHANT;Public;21 rue Emile Péhant;;;44000;NANTES;Nantes;355896.1;6688973.1;EPSG:2154;47.211824270546956;-1.5488305002416738;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2118242705,-1.54883050024;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-08
0440725Z;Ecole maternelle Jean Zay 1;ECOLE MATERNELLE PUBLIQUE;JEAN ZAY GPE 1;Public;15 bis rue Yves Kartel;;;44100;NANTES;Nantes;351463.1;6688869.5;EPSG:2154;47.20858063440812;-1.6072199996714536;Correcte;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2085806344,-1.60721999967;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-09
0440794Z;Ecole maternelle Chêne Creux;ECOLE MATERNELLE PUBLIQUE;CHENE CREUX;Public;9 rue des Jardins;;;44400;REZE;Rezé;355910.9;6684585.7;EPSG:2154;47.17239859661107;-1.5453004138777304;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44143;Loire-Atlantique;Pays de la Loire;Nantes;47.1723985966,-1.54530041388;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-21
0440825H;Ecole primaire du Chat Perché;ECOLE PRIMAIRE PUBLIQUE;DU CHAT PERCHE;Public;18 rue du Côteau;;;44690;ST FIACRE SUR MAINE;Saint-Fiacre-sur-Maine;365353.5;6680655.9;EPSG:2154;47.1418982558606;-1.4179294498801485;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44159;Loire-Atlantique;Pays de la Loire;Nantes;47.1418982559,-1.41792944988;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440832R;Ecole primaire La Crémetterie;ECOLE PRIMAIRE PUBLIQUE;CREMETTERIE;Public;15 rue de l'Ecole;;;44800;ST HERBLAIN;Saint-Herblain;351399.0;6689679.9;EPSG:2154;47.21583035836134;-1.6086899285462781;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44162;Loire-Atlantique;Pays de la Loire;Nantes;47.2158303584,-1.60868992855;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440921M;Ecole maternelle Le Douet;ECOLE MATERNELLE PUBLIQUE;LE DOUET;Public;10 rue Edouard Hervé;;;44230;ST SEBASTIEN SUR LOIRE;Saint-Sébastien-sur-Loire;357990.3;6686555.1;EPSG:2154;47.191173489966296;-1.5193796915042093;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44190;Loire-Atlantique;Pays de la Loire;Nantes;47.19117349,-1.5193796915;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440930X;Ecole élémentaire Prince Bois;ECOLE ELEMENTAIRE PUBLIQUE;PRINCE BOIS;Public;6 ter rue du Prince Bois;;;44260;SAVENAY;Savenay;327732.0;6707282.0;EPSG:2154;47.361134966264174;-1.9353200031295055;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44195;Loire-Atlantique;Pays de la Loire;Nantes;47.3611349663,-1.93532000313;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440987J;Ecole maternelle Jacqueline Auriol;ECOLE MATERNELLE PUBLIQUE;JACQUELINE AURIOL;Public;33 rue des Calvaires;;;44800;ST HERBLAIN;Saint-Herblain;348237.5;6689473.4;EPSG:2154;47.21230675777934;-1.6502298987561002;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44162;Loire-Atlantique;Pays de la Loire;Nantes;47.2123067578,-1.65022989876;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-06-02
0441040S;Ecole primaire Le Lys de la Vallée;ECOLE PRIMAIRE PUBLIQUE;LE LYS DE LA VALLEE;Public;9 rue de la Salmonière;;;44450;ST JULIEN DE CONCELLES;Saint-Julien-de-Concelles;368181.8;6693029.8;EPSG:2154;47.25454366501882;-1.3897400657711316;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44169;Loire-Atlantique;Pays de la Loire;Nantes;47.254543665,-1.38974006577;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-10-08
0441048A;Ecole primaire Port au Blé;ECOLE PRIMAIRE PUBLIQUE;PORT AU BLE;Public;8 rue du Port au Blé;;;44400;REZE;Rezé;355313.0;6686646.6;EPSG:2154;47.19061171595637;-1.554749578802102;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44143;Loire-Atlantique;Pays de la Loire;Nantes;47.190611716,-1.5547495788;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-12-14
0441052E;Ecole primaire privée Sainte Marie;ECOLE PRIMAIRE PRIVEE;STE MARIE;Privé;7 rue de Treland;;;44410;LA CHAPELLE DES MARAIS;La Chapelle-des-Marais;305495.4;6718449.4;EPSG:2154;47.44856801259613;-2.239090440530891;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44030;Loire-Atlantique;Pays de la Loire;Nantes;47.4485680126,-2.23909044053;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-11
0441136W;Ecole primaire privée Notre-Dame des Anges;ECOLE PRIMAIRE PRIVEE;NOTRE-DAME DES ANGES;Privé;15 rue Bernard du Treuil;;;44520;GRAND AUVERNE;Grand-Auverné;374649.0;6730088.7;EPSG:2154;47.59084916399648;-1.3312203867260974;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44065;Loire-Atlantique;Pays de la Loire;Nantes;47.590849164,-1.33122038673;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-12
0441384R;Ecole primaire privée Sainte Marie;ECOLE PRIMAIRE PRIVEE;STE MARIE;Privé;9 rue des Ecoles;;;44840;LES SORINIERES;Les Sorinières;357030.1;6681905.6;EPSG:2154;47.148888381431206;-1.5285204659705187;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44198;Loire-Atlantique;Pays de la Loire;Nantes;47.1488883814,-1.52852046597;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-17
0441412W;Ecole primaire privée Notre-Dame de Toutes Aides;ECOLE PRIMAIRE PRIVEE;N-D.DE TOUTES AIDES;Privé;33 boulevard Louis Millet;;;44071;NANTES CEDEX 1;Nantes;358237.1;6690546.1;EPSG:2154;47.22717163057115;-1.5191405175716157;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2271716306,-1.51914051757;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-19
0441463B;Ecole primaire privée Blanche de Castille;ECOLE PRIMAIRE PRIVEE;BLANCHE DE CASTILLE;Privé;45 boulevard Jules Verne;;61902;44319;NANTES CEDEX 3;Nantes;357215.3;6691703.5;EPSG:2154;47.237047162867285;-1.5334998940708784;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2370471629,-1.53349989407;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-22
0441515H;Ecole élémentaire Jean Moulin;ECOLE ELEMENTAIRE PUBLIQUE;JEAN MOULIN;Public;5 rue de Chypre;;;44000;NANTES;Nantes;357859.8;6689293.1;EPSG:2154;47.21571537576598;-1.5231706180596947;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2157153758,-1.52317061806;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1971-06-16
0441524T;Ecole maternelle Jean Moulin;ECOLE MATERNELLE PUBLIQUE;JEAN MOULIN;Public;5 rue de Chypre;;;44000;NANTES;Nantes;357867.0;6689273.3;EPSG:2154;47.21554112556364;-1.5230606629651429;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2155411256,-1.52306066297;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1971-06-17
0441571U;Ecole élémentaire Louise Michel;ECOLE ELEMENTAIRE PUBLIQUE;LOUISE MICHEL;Public;21 rue Paul Ramadier;;;44200;NANTES;Nantes;357202.0;6688213.0;EPSG:2154;47.205668179379586;-1.5310293514205147;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2056681794,-1.53102935142;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1972-05-23
0441601B;Ecole maternelle Les Asphodèles;ECOLE MATERNELLE PUBLIQUE;LES ASPHODELES;Public;6 rue de l'Hermitage;;;44640;LE PELLERIN;Le Pellerin;340064.3;6688015.4;EPSG:2154;47.19482362190526;-1.7568599088914376;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44120;Loire-Atlantique;Pays de la Loire;Nantes;47.1948236219,-1.75685990889;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1972-09-29
0441646A;Ecole élémentaire L'Enclos;ECOLE ELEMENTAIRE PUBLIQUE;L ENCLOS;Public;9 rue du 8 Mai 1945;;;44120;VERTOU;Vertou;361283.9;6684120.8;EPSG:2154;47.17098113970438;-1.4741303355828823;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44215;Loire-Atlantique;Pays de la Loire;Nantes;47.1709811397,-1.47413033558;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1973-06-12
0441706R;Ecole élémentaire Le Clos du Moulin;ECOLE ELEMENTAIRE PUBLIQUE;LE CLOS DU MOULIN;Public;60 rue des Sports;;;44840;LES SORINIERES;Les Sorinières;357439.1;6681465.4;EPSG:2154;47.14514272278243;-1.5227993523057852;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44198;Loire-Atlantique;Pays de la Loire;Nantes;47.1451427228,-1.52279935231;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1975-05-05
0441868S;Ecole maternelle La Métairie;ECOLE MATERNELLE PUBLIQUE;LA METAIRIE;Public;Rue de Trevellec;;;44220;COUERON;Couëron;344479.4;6690231.3;EPSG:2154;47.217115891163196;-1.7003902953159726;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44047;Loire-Atlantique;Pays de la Loire;Nantes;47.2171158912,-1.70039029532;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1978-09-01
0442031U;Ecole maternelle Le Linot;ECOLE MATERNELLE PUBLIQUE;LINOT;Public;45 rue du Port des Charrettes;;;44300;NANTES;Nantes;357835.5;6695101.4;EPSG:2154;47.26790684912831;-1.5278894925046043;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2679068491,-1.5278894925;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1986-09-01
0442809P;Ecole élémentaire privée Arborescences;ECOLE ELEMENTAIRE PRIVEE;ARBORESCENCES;Privé;2 bis rue Georges Clémenceau;;;44000;NANTES;Nantes;356177.7;6689859.5;EPSG:2154;47.21993695144457;-1.5457899799476567;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2199369514,-1.54578997995;10;HORS CONTRAT;06;MINISTERE DE L'EDUCATION NATIONALE;2015-11-09
0530412K;Ecole primaire;ECOLE PRIMAIRE;;Public;18 rue de la Forge;;;53700;ST GERMAIN DE COULAMER;Saint-Germain-de-Coulamer;464693.4;6800803.7;EPSG:2154;48.26503116406682;-0.17181951135070794;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53223;Mayenne;Pays de la Loire;Nantes;48.2650311641,-0.171819511351;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-02-04
0530466U;école élémentaire henri schmitt;ECOLE ELEMENTAIRE HENRI SCHMIT;;Public;Rue de la Couperie;;;53700;VILLAINES LA JUHEL;Villaines-la-Juhel;456816.7;6810206.0;EPSG:2154;48.34665941835605;-0.28314003804329474;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53271;Mayenne;Pays de la Loire;Nantes;48.3466594184,-0.283140038043;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-02-05
0530529M;Ecole primaire privée Saint Joseph;ECOLE PRIMAIRE PRIVEE;ST NICOLAS;Privé;Rue des Guillardières;;;53700;VILLAINES LA JUHEL;Villaines-la-Juhel;457131.2;6809940.7;EPSG:2154;48.34439211629209;-0.27875031780425186;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53271;Mayenne;Pays de la Loire;Nantes;48.3443921163,-0.278750317804;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-28
0530739R;Ecole primaire;ECOLE PRIMAIRE PUBLIQUE;R.P.I. HAMBERS;Public;18 rue du Temple;;;53160;JUBLAINS;Jublains;440568.3;6800906.9;EPSG:2154;48.25679581180068;-0.4966705546654879;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53122;Mayenne;Pays de la Loire;Nantes;48.2567958118,-0.496670554665;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1971-06-18
0440453D;Ecole maternelle Les Pléiades;ECOLE MATERNELLE PUBLIQUE;LES PLEIADES;Public;15 avenue Jules Verne;;;44500;LA BAULE;La Baule-Escoublac;296039.3;6699630.9;EPSG:2154;47.27383919507157;-2.3473904572338884;Correcte;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44055;Loire-Atlantique;Pays de la Loire;Nantes;47.2738391951,-2.34739045723;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-14
0440690L;Ecole maternelle Les Agenêts;ECOLE MATERNELLE PUBLIQUE;AGENETS;Public;31 rue des Agenets;;;44000;NANTES;Nantes;357429.8;6690701.8;EPSG:2154;47.228154826728485;-1.5299100714555511;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2281548267,-1.52991007146;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-08
0440988K;Ecole maternelle La Ferrière;ECOLE MATERNELLE PUBLIQUE;LA FERRIERE;Public;4 avenue de la Jeunesse;;;44700;ORVAULT;Orvault;352917.4;6692842.8;EPSG:2154;47.24505240270874;-1.5910896729313704;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44114;Loire-Atlantique;Pays de la Loire;Nantes;47.2450524027,-1.59108967293;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-06-02
0441161Y;Ecole primaire privée Saint Michel;ECOLE PRIMAIRE PRIVEE;ST MICHEL;Privé;5 route de Lusanger;;;44170;JANS;Jans;353723.1;6734927.3;EPSG:2154;47.623670241577756;-1.6129403958332513;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44076;Loire-Atlantique;Pays de la Loire;Nantes;47.6236702416,-1.61294039583;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-12
0441681N;Ecole primaire René Cassin;ECOLE PRIMAIRE PUBLIQUE;RENE CASSIN;Public;7 place Saint Simon;;;44140;MONTBERT;Montbert;359530.0;6671379.2;EPSG:2154;47.055557017456;-1.487692923099171;Correcte;Rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44102;Loire-Atlantique;Pays de la Loire;Nantes;47.0555570175,-1.4876929231;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1974-05-24
0441878C;Ecole maternelle Georges Brassens;ECOLE MATERNELLE PUBLIQUE;GEORGES BRASSENS;Public;19 rue Eugène Thomas;;;44300;NANTES;Nantes;354527.5;6694634.8;EPSG:2154;47.261998345943844;-1.571210183163439;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2619983459,-1.57121018316;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1978-09-15
0441939U;Collège privé Gabriel Deshayes;COLLEGE PRIVE;GABRIEL DESHAYES;Privé;Route DE REDON;;;44530;ST GILDAS DES BOIS;Saint-Gildas-des-Bois;320786.5;6724987.0;EPSG:2154;47.51624737688842;-2.0421203121611016;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;44;52;17;44161;Loire-Atlantique;Pays de la Loire;Nantes;47.5162473769,-2.04212031216;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1980-09-01
0490060Z;Collège Jean Lurçat;COLLEGE;JEAN LURCAT;Public;Boulevard Robert Schuman;;3045;49017;ANGERS CEDEX 02;Angers;434518.1;6715721.3;EPSG:2154;47.48848490164326;-0.5268601217896858;Correcte;Rue;340;COLLEGE;1;OUVERT;49;52;17;49007;Maine-et-Loire;Pays de la Loire;Nantes;47.4884849016,-0.52686012179;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1965-12-06
0850133H;Lycée polyvalent privé Sainte Marie du Port;LYCEE POLYVALENT PRIVE;STE MARIE DU PORT;Privé;95 avenue CHARLES DE GAULLE;OLONNE SUR MER;;85340;LES SABLES D OLONNE;Les Sables-d'Olonne;333275.0;6610737.7;EPSG:2154;46.49661295725589;-1.7845598482607234;Moyenne;Ville;306;LYCEE POLYVALENT;1;OUVERT;85;52;17;85194;Vendée;Pays de la Loire;Nantes;46.4966129573,-1.78455984826;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-03-07
0851502W;Section d'enseignement professionnel du Lycée polyvalent privé Sainte Marie du Port;SECTION ENSEIGT PROFES.PRIVEE;LPO STE MARIE DU PORT;Privé;95 avenue CHARLES DE GAULLE;OLONNE SUR MER;;85340;LES SABLES D OLONNE;Les Sables-d'Olonne;333275.0;6610737.7;EPSG:2154;46.49661295725589;-1.7845598482607234;Moyenne;Ville;334;SECTION D ENSEIGNEMENT PROFESSIONNEL;1;OUVERT;85;52;17;85194;Vendée;Pays de la Loire;Nantes;46.4966129573,-1.78455984826;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1997-09-01
0440539X;Collège René-Guy Cadou;COLLEGE;RENE GUY CADOU;Public;2  AVENUE DE L ILE DE FRANCE;;15;44550;MONTOIR DE BRETAGNE;Montoir-de-Bretagne;311023.3;6704863.9;EPSG:2154;47.329807911722085;-2.154129560021324;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;44;52;17;44103;Loire-Atlantique;Pays de la Loire;Nantes;47.3298079117,-2.15412956002;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-02-11
0441546S;Section d'enseignement général et professionnel adapté du Collège La Noé Lambert;SEGPA;CLG LA NOE LAMBERT;Public;42 boulevard DES POILUS;;;44300;NANTES;Nantes;357656.4;6691097.4;EPSG:2154;47.23182735221781;-1.5272198272419046;Parfaite;Numéro de rue;390;SECTION ENSEIGNT GEN. ET PROF. ADAPTE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2318273522,-1.52721982724;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1972-01-25
0441654J;Collège Isabelle Autissier;COLLEGE;ISABELLE AUTISSIER;Public;26 rue des Ecoles;;;44390;NORT SUR ERDRE;Nort-sur-Erdre;361131.4;6713706.8;EPSG:2154;47.43681770444923;-1.4983799856775752;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;44;52;17;44110;Loire-Atlantique;Pays de la Loire;Nantes;47.4368177044,-1.49837998568;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1974-05-02
0490005P;Lycée professionnel Simone Veil;LYCEE PROFESSIONNEL;SIMONE VEIL;Public;77 rue DE SALPINTE;;61004;49015;ANGERS CEDEX 01;Angers;432487.8;6711374.0;EPSG:2154;47.44857212735416;-0.5512003228265708;Correcte;Numéro de rue;320;LYCEE PROFESSIONNEL;1;OUVERT;49;52;17;49007;Maine-et-Loire;Pays de la Loire;Nantes;47.4485721274,-0.551200322827;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1965-05-01
0490048L;Collège Jean Rostand;COLLEGE;JEAN ROSTAND;Public;142 avenue de la République;;;49800;TRELAZE;Trélazé;436341.5;6711287.7;EPSG:2154;47.44934443235111;-0.5000595269804583;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;49;52;17;49353;Maine-et-Loire;Pays de la Loire;Nantes;47.4493444324,-0.50005952698;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1965-05-01
0491025Y;Collège Colbert;COLLEGE;COLBERT;Public;63 rue DU DEVAU;;;49300;CHOLET;Cholet;405290.6;6669919.0;EPSG:2154;47.064260433361056;-0.8846303022984163;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;49;52;17;49099;Maine-et-Loire;Pays de la Loire;Nantes;47.0642604334,-0.884630302298;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-02-11
0491966W;Lycée général et technologique Henri Bergson;LYCEE GENERAL ET TECHNOLOGIQUE;HENRI BERGSON;Public;85 rue DE LA BARRE;;;49000;ANGERS;Angers;429572.0;6714002.4;EPSG:2154;47.47102146434039;-0.5914401401004242;Parfaite;Numéro de rue;300;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;1;OUVERT;49;52;17;49007;Maine-et-Loire;Pays de la Loire;Nantes;47.4710214643,-0.5914401401;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1982-09-01
0530040F;Lycée professionnel Pierre et Marie Curie;LYCEE PROFESSIONNEL;PIERRE ET MARIE CURIE;Public;1 rue BRANLY;CHATEAU GONTIER SUR MAYEN;80408;53200;CHATEAU GONTIER SUR MAYENNE;Château-Gontier-sur-Mayenne;423357.1;6754633.1;EPSG:2154;47.833763130971796;-0.6991190652551332;Correcte;Numéro de rue;320;LYCEE PROFESSIONNEL;1;OUVERT;53;52;17;53062;Mayenne;Pays de la Loire;Nantes;47.833763131,-0.699119065255;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1967-11-13
0530077W;Collège René Cassin;COLLEGE;RENE CASSIN;Public;27 PLACE THIERS;;;53500;ERNEE;Ernée;408342.7;6807009.6;EPSG:2154;48.2980054366832;-0.9344302055131082;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;53;52;17;53096;Mayenne;Pays de la Loire;Nantes;48.2980054367,-0.934430205513;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1968-04-01
0720013Y;Lycée professionnel Maréchal Leclerc de Hauteclocque;LYCEE PROFESSIONNEL;MAL LECLERC HAUTECLOCQUE;Public;Rue DU GRAND DOUAI;CHATEAU-DU-LOIR;30124;72500;MONTVAL SUR LOIR;Montval-sur-Loir;506015.7;6735527.5;EPSG:2154;47.691540702019815;0.41355037835450403;Parfaite;Numéro de rue;320;LYCEE PROFESSIONNEL;1;OUVERT;72;52;17;72071;Sarthe;Pays de la Loire;Nantes;47.691540702,0.413550378355;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1965-05-01
0721477P;Collège Jacques Peletier;COLLEGE;JACQUES PELETIER;Public;RUE JACQUES PELETIER;;;72560;CHANGE;Changé;497700.2;6768212.1;EPSG:2154;47.98302560538166;0.2877995341788333;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;72;52;17;72058;Sarthe;Pays de la Loire;Nantes;47.9830256054,0.287799534179;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1986-09-01
